no,added_date,title,artist,genre,country,release_year,chart_source,chart_rank,source_type,data_confidence
2911,2026.6.27,House Again,Hudson Westbrook,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,33,billboard_hot100_bulk_backfill,low
2912,2026.6.27,I Gotta Feeling,The Black Eyed Peas,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
2913,2026.6.27,Amazed,Lonestar,Pop Ballad / Soft Pop,US/Global,1999,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
2914,2026.6.27,You Don't Know Me,Ray Charles,Pop Ballad / Soft Pop,US/Global,1962,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
2915,2026.6.27,Do You Want To Know A Secret,The Beatles,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
2916,2026.6.27,Save Your Heart For Me,Gary Lewis And The Playboys,Pop Ballad / Soft Pop,US/Global,1965,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
2917,2026.6.27,Did You Ever Have To Make Up Your Mind?,The Lovin' Spoonful,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
2918,2026.6.27,Rainy Day Women #12 & 35,Bob Dylan,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
2919,2026.6.27,Dedicated To The One I Love,The Mamas & The Papas,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
2920,2026.6.27,"A Little Bit Me, A Little Bit You",The Monkees,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
2921,2026.6.27,Travelin' Band/Who'll Stop The Rain,Creedence Clearwater Revival,Pop Ballad / Soft Pop,US/Global,1970,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
2922,2026.6.27,Flying Without Wings,Ruben Studdard,Pop Ballad / Soft Pop,US/Global,2003,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
2923,2026.6.27,(You're the) Devil In Disguise,Elvis Presley With The Jordanaires,Pop Ballad / Soft Pop,US/Global,1963,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
2924,2026.6.27,The Little Old Lady (From Pasadena),Jan & Dean,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
2925,2026.6.27,Baby I Need Your Lovin',Johnny Rivers,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
2926,2026.6.27,He'll Have To Stay,Jeanne Black,Pop Ballad / Soft Pop,US/Global,1960,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
2927,2026.6.27,Catch Us If You Can,The Dave Clark Five,Pop Ballad / Soft Pop,US/Global,1965,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
2928,2026.6.27,Everybody Loves A Clown,Gary Lewis And The Playboys,Pop Ballad / Soft Pop,US/Global,1965,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
2929,2026.6.27,Baby I Love You,Aretha Franklin,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
2930,2026.6.27,An Old Fashioned Love Song,Three Dog Night,Pop Ballad / Soft Pop,US/Global,1971,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
2931,2026.6.27,Can't You See That She's Mine,The Dave Clark Five,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
2932,2026.6.27,Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night),Lonnie Donegan And His Skiffle Group,Pop Ballad / Soft Pop,US/Global,1961,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2933,2026.6.27,You Must Have Been A Beautiful Baby,Bobby Darin,Pop Ballad / Soft Pop,US/Global,1961,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2934,2026.6.27,I Remember You,Frank Ifield,Pop Ballad / Soft Pop,US/Global,1962,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2935,2026.6.27,Judy's Turn To Cry,Lesley Gore,Pop Ballad / Soft Pop,US/Global,1963,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2936,2026.6.27,Remember (Walkin' in the Sand),The Shangri-Las,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2937,2026.6.27,Hold What You've Got,Joe Tex,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2938,2026.6.27,My World Is Empty Without You,The Supremes,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2939,2026.6.27,Without Love (There Is Nothing),Tom Jones,Pop Ballad / Soft Pop,US/Global,1969,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2940,2026.6.27,She's Not You,Elvis Presley With The Jordanaires,Pop Ballad / Soft Pop,US/Global,1962,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2941,2026.6.27,Lost In You,Garth Brooks as Chris Gaines,Pop Ballad / Soft Pop,US/Global,1999,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2942,2026.6.27,When,Kalin Twins,Pop Ballad / Soft Pop,US/Global,1958,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2943,2026.6.27,I Saw Her Again,The Mamas & The Papas,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
2944,2026.6.27,Everybody Loves Me But You,Brenda Lee,Pop Ballad / Soft Pop,US/Global,1962,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
2945,2026.6.27,For You,Rick Nelson,Pop Ballad / Soft Pop,US/Global,1963,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
2946,2026.6.27,The Door Is Still Open To My Heart,Dean Martin,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
2947,2026.6.27,Tired Of Waiting For You,The Kinks,Pop Ballad / Soft Pop,US/Global,1965,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
2948,2026.6.27,I Can Never Go Home Anymore,The Shangri-Las,Pop Ballad / Soft Pop,US/Global,1965,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
2949,2026.6.27,I'll Never Fall In Love Again,Dionne Warwick,Pop Ballad / Soft Pop,US/Global,1969,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
2950,2026.6.27,Young Lovers,Paul and Paula,Pop Ballad / Soft Pop,US/Global,1963,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
2951,2026.6.27,Standing In The Shadows Of Love,Four Tops,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
2952,2026.6.27,As Tears Go By,The Rolling Stones,Pop Ballad / Soft Pop,US/Global,1965,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
2953,2026.6.27,You've Got Your Troubles,The Fortunes,Pop Ballad / Soft Pop,US/Global,1965,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
2954,2026.6.27,Over You,Gary Puckett And The Union Gap,Pop Ballad / Soft Pop,US/Global,1968,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
2955,2026.6.27,Never My Love,Blue Swede,Pop Ballad / Soft Pop,US/Global,1974,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
2956,2026.6.27,Breakin' In A Brand New Broken Heart,Connie Francis,Pop Ballad / Soft Pop,US/Global,1961,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
2957,2026.6.27,You Got What It Takes,The Dave Clark Five,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
2958,2026.6.27,Goodbye To Love,Carpenters,Pop Ballad / Soft Pop,US/Global,1972,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
2959,2026.6.27,Second Hand Love,Connie Francis,Pop Ballad / Soft Pop,US/Global,1962,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
2960,2026.6.27,Take These Chains From My Heart,Ray Charles,Pop Ballad / Soft Pop,US/Global,1963,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
2961,2026.6.27,What Am I Gonna Do With You,Barry White,Pop Ballad / Soft Pop,US/Global,1975,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
2962,2026.6.27,(I Know) I'm Losing You,The Temptations,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
2963,2026.6.27,All I Need,The Temptations,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
2964,2026.6.27,Have You Ever Seen The Rain/Hey Tonight,Creedence Clearwater Revival,Pop Ballad / Soft Pop,US/Global,1971,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
2965,2026.6.27,Strawberry Fields Forever,The Beatles,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
2966,2026.6.27,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
2967,2026.6.27,"What The World Needs Now Is Love/Abraham, Martin and John",Tom Clay,Pop Ballad / Soft Pop,US/Global,1971,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
2968,2026.6.27,That's Old Fashioned (That's The Way Love Should Be),The Everly Brothers,Pop Ballad / Soft Pop,US/Global,1962,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2969,2026.6.27,I Love You More And More Every Day,Al Martino,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2970,2026.6.27,How Do You Do It?,Gerry And The Pacemakers,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2971,2026.6.27,Mountain Of Love,Johnny Rivers,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2972,2026.6.27,I Never Loved A Man (The Way I Love You),Aretha Franklin,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2973,2026.6.27,La La La (If I Had You),Bobby Sherman,Pop Ballad / Soft Pop,US/Global,1969,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2974,2026.6.27,Heaven Help Us All,Stevie Wonder,Pop Ballad / Soft Pop,US/Global,1970,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2975,2026.6.27,When I Grow Up (To Be A Man),The Beach Boys,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2976,2026.6.27,I've Got You Under My Skin,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2977,2026.6.27,I'm Ready For Love,Martha & The Vandellas,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2978,2026.6.27,San Franciscan Nights,Eric Burdon & The Animals,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2979,2026.6.27,My Whole World Ended (The Moment You Left Me),David Ruffin,Pop Ballad / Soft Pop,US/Global,1969,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2980,2026.6.27,Hey Girl/I Knew You When,Donny Osmond,Pop Ballad / Soft Pop,US/Global,1971,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2981,2026.6.27,I Need You,America,Pop Ballad / Soft Pop,US/Global,1972,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2982,2026.6.27,We Made You,Eminem,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2983,2026.6.27,My Heart Belongs To Only You,Bobby Vinton,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2984,2026.6.27,Working My Way Back To You,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2985,2026.6.27,Sure Gonna Miss Her,Gary Lewis And The Playboys,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2986,2026.6.27,I Couldn't Live Without Your Love,Petula Clark,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2987,2026.6.27,I'll Meet You Halfway,The Partridge Family Starring Shirley Jones Featuring David Cassidy,Pop Ballad / Soft Pop,US/Global,1971,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2988,2026.6.27,Inner City Blues (Make Me Wanna Holler),Marvin Gaye,Pop Ballad / Soft Pop,US/Global,1971,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
2989,2026.6.27,Love Came To Me,Dion,Pop Ballad / Soft Pop,US/Global,1962,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
2990,2026.6.27,Another Saturday Night,Sam Cooke,Pop Ballad / Soft Pop,US/Global,1963,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
2991,2026.6.27,500 Miles Away From Home,Bobby Bare,Pop Ballad / Soft Pop,US/Global,1963,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
2992,2026.6.27,"Girl, You'll Be A Woman Soon",Neil Diamond,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
2993,2026.6.27,If I Could Build My Whole World Around You,Marvin Gaye & Tammi Terrell,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
2994,2026.6.27,I Say A Little Prayer,Aretha Franklin,Pop Ballad / Soft Pop,US/Global,1968,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
2995,2026.6.27,Say It Loud - I'm Black And I'm Proud (Part 1),James Brown,Pop Ballad / Soft Pop,US/Global,1968,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
2996,2026.6.27,"Oh, What A Night",The Dells,Pop Ballad / Soft Pop,US/Global,1969,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
2997,2026.6.27,Call Me (Come Back Home),Al Green,Pop Ballad / Soft Pop,US/Global,1973,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
2998,2026.6.27,You've Got To Hide Your Love Away,The Silkie,Pop Ballad / Soft Pop,US/Global,1965,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
2999,2026.6.27,Rain On The Roof,The Lovin' Spoonful,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3000,2026.6.27,Tell It To The Rain,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3001,2026.6.27,Hurt So Bad,Little Anthony And The Imperials,Pop Ballad / Soft Pop,US/Global,1965,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3002,2026.6.27,The Tracks Of My Tears,Johnny Rivers,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3003,2026.6.27,A Girl Like You,The Young Rascals,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3004,2026.6.27,Everything That Touches You,The Association,Pop Ballad / Soft Pop,US/Global,1968,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3005,2026.6.27,Fool To Cry,The Rolling Stones,Pop Ballad / Soft Pop,US/Global,1976,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3006,2026.6.27,All For You,Sister Hazel,Pop Ballad / Soft Pop,US/Global,1997,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
3007,2026.6.27,Love.,Kendrick Lamar Featuring Zacari,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
3008,2026.6.27,I Will Wait,Mumford & Sons,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
3009,2026.6.27,I Will Remember You (Live),Sarah McLachlan,Pop Ballad / Soft Pop,US/Global,1995,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
3010,2026.6.27,Waiting On The World To Change,John Mayer,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
3011,2026.6.27,Until I Found You,Stephen Sanchez,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
3012,2026.6.27,This Is Your Night,Amber,Pop Ballad / Soft Pop,US/Global,1996,Billboard Hot 100 archive,24,billboard_hot100_bulk_backfill,low
3013,2026.6.27,Better Me For You (Brown Eyes),Max McNown,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,26,billboard_hot100_bulk_backfill,low
3014,2026.6.27,Party,Beyonce Featuring Andre 3000,Lyrical Pop,US/Global,2011,Billboard Hot 100 archive,50,billboard_hot100_bulk_backfill,low
3015,2026.6.27,Too Close,Next,Pop Ballad / Soft Pop,US/Global,1998,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3016,2026.6.27,Truly Madly Deeply,Savage Garden,Pop Ballad / Soft Pop,US/Global,1997,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3017,2026.6.27,Can't Stop The Feeling!,Justin Timberlake,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3018,2026.6.27,Closer,The Chainsmokers Featuring Halsey,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3019,2026.6.27,Mood,24kGoldn Featuring iann dior,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3020,2026.6.27,Too Sweet,Hozier,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3021,2026.6.27,I Like It,"Cardi B, Bad Bunny & J Balvin",Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3022,2026.6.27,Inside Your Heaven,Bo Bice,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
3023,2026.6.27,"How Does That Grab You, Darlin'?",Nancy Sinatra,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
3024,2026.6.27,Love Is Like An Itching In My Heart,The Supremes,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
3025,2026.6.27,In And Out Of Love,Diana Ross & The Supremes,Pop Ballad / Soft Pop,US/Global,1967,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
3026,2026.6.27,"Have You Seen Your Mother, Baby, Standing In The Shadow?",The Rolling Stones,Pop Ballad / Soft Pop,US/Global,1966,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
3027,2026.6.27,P.S. I Love You,The Beatles,Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3028,2026.6.27,Save It For Me,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Pop Ballad / Soft Pop,US/Global,1964,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3029,2026.6.27,Give Me All Your Luvin',Madonna Featuring Nicki Minaj & M.I.A.,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3030,2026.6.27,Into The Night,Benny Mardones,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
3031,2026.6.27,Chasin' You,Morgan Wallen,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3032,2026.6.27,Falling,Trevor Daniel,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,17,billboard_hot100_bulk_backfill,low
3033,2026.6.27,You Broke Me First.,Tate McRae,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,17,billboard_hot100_bulk_backfill,low
3034,2026.6.27,Young Dumb & Broke,Khalid,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
3035,2026.6.27,'Til You Can't,Cody Johnson,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
3036,2026.6.27,Save Me,Jelly Roll With Lainey Wilson,Pop Ballad / Soft Pop,US/Global,2023,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
3037,2026.6.27,Love You Like A Love Song,Selena Gomez & The Scene,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,22,billboard_hot100_bulk_backfill,low
3038,2026.6.27,You Should Probably Leave,Chris Stapleton,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,28,billboard_hot100_bulk_backfill,low
3039,2026.6.27,Call Me Maybe,Carly Rae Jepsen,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3040,2026.6.27,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3041,2026.6.27,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3042,2026.6.27,Calling For You,Drake Featuring 21 Savage,Pop Ballad / Soft Pop,US/Global,2023,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
3043,2026.6.27,Don't Cry,Lil Wayne Featuring XXXTENTACION,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
3044,2026.6.27,I'll Stand By You,Carrie Underwood,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
3045,2026.6.27,Make Them Cry,Drake,Pop Ballad / Soft Pop,US/Global,2026,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
3046,2026.6.27,Kevin's Heart,J. Cole,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
3047,2026.6.27,Tonight,Jonas Brothers,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
3048,2026.6.27,Papi's Home,Drake,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
3049,2026.6.27,We Don't Trust You,Future & Metro Boomin,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
3050,2026.6.27,Teenage Dream,Glee Cast,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
3051,2026.6.27,Love All,Drake Featuring JAY-Z,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3052,2026.6.27,Love You Anyway,Luke Combs,Pop Ballad / Soft Pop,US/Global,2023,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
3053,2026.6.27,Not Over You,Gavin DeGraw,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
3054,2026.6.27,Wait In The Truck,HARDY Featuring Lainey Wilson,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
3055,2026.6.27,Found Out About You,Gin Blossoms,Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,25,billboard_hot100_bulk_backfill,low
3056,2026.6.27,Nice To Meet You,Myles Smith,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,25,billboard_hot100_bulk_backfill,low
3057,2026.6.27,The Fall,Cody Johnson,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,26,billboard_hot100_bulk_backfill,low
3058,2026.6.27,Fall In Love,Bailey Zimmerman,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,29,billboard_hot100_bulk_backfill,low
3059,2026.6.27,With Arms Wide Open,Creed,Pop Ballad / Soft Pop,US/Global,2000,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3060,2026.6.27,Yeah!,Usher Featuring Lil Jon & Ludacris,Pop Ballad / Soft Pop,US/Global,2004,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3061,2026.6.27,Happy,Pharrell Williams,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3062,2026.6.27,All About That Bass,Meghan Trainor,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3063,2026.6.27,Sucker,Jonas Brothers,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3064,2026.6.27,Havana,Camila Cabello Featuring Young Thug,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3065,2026.6.27,Luther,Kendrick Lamar & SZA,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3066,2026.6.27,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3067,2026.6.27,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3068,2026.6.27,Falling Back,Drake,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
3069,2026.6.27,Hit Me With Your Best Shot,Pat Benatar,Hot 100 Pop Reference,US/Global,1980,Billboard Hot 100 archive,9,billboard_hot100_bulk_backfill,low
3070,2026.6.27,Who Will Save Your Soul,Jewel,Pop Ballad / Soft Pop,US/Global,1996,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
